Date,ticker,Company_Name,Sector,Open,High,Low,Close,Volume,Dividend,Stock_Split,Daily_Return,Volatility_20D,MA_50,MA_200,Market_Cap,PE_Ratio,Forward_PE,PEG_Ratio,Price_to_Book,Dividend_Yield,EPS,Beta,52Week_High,52Week_Low,nifty_ret_proxy,target_label,news_sync_date,rsi,macd_diff,bb_width,sma_20,dist_from_sma,vol_delta,en_sentiment,hi_sentiment,source_conf,price_10am,sector_en_sentiment,sector_hi_sentiment
2023-01-02,POWERGRID.NS,Power Grid Corporation of India Ltd.,Power,140.7852632584213,141.40863706084065,139.76816563322066,141.1133575439453,5959394,0.0,,0.0063172269707669,0.0114142277631242,142.84954803466798,141.27582344055176,2385604771840,16.47399,13.818763,,2.40775,5.26,15.57,0.204,322.0,247.3,0.0031460837211128,-0.0007445108347557,2023-01-02 00:00:00+05:30,0.4568266893537064,0.6370827904642711,0.0032807200193594,141.8482925415039,0.0496797927873615,0.0018191427420387,0.0,0.0,1.0,141.1133575439453,0.0,0.0
2023-01-02,RELIANCE.NS,Reliance Industries Ltd.,Energy,1164.066351583663,1177.3048023328713,1163.244668797144,1175.8896484375,5316175,0.0,,0.0112672628940175,0.0108344695550925,1182.181083984375,1167.015447998047,18883211689984,22.674683,21.09794,,2.1529963,0.39,61.54,0.307,1611.8,1114.85,0.0031460837211128,-0.0106199904776797,2023-01-02 00:00:00+05:30,0.4656816761194577,0.5920484984963271,0.0044151665291054,1181.454364013672,0.049707670940609,0.0010336627229039,0.0,0.0,1.0,1175.8896484375,0.0,0.0
2023-01-02,SBIN.NS,State Bank of India,Financials,581.6003752036859,585.6198914985868,578.0537431787733,578.99951171875,6726084,0.0,,-0.0024442740430379,0.0156605852721348,567.3798181152343,497.00833236694336,9942760161280,11.976317,12.026261,,1.7464513,1.48,89.94,0.259,1082.5,680.0,0.0031460837211128,-0.0029754628636145,2023-01-02 00:00:00+05:30,0.5357720952683668,0.6440853402786544,0.0044949605551699,573.428955078125,0.0505613059378755,0.0007303505127133,0.0,0.0,1.0,578.99951171875,0.0,0.0
2023-01-02,TATASTEEL.NS,Tata Steel Ltd.,Metals,106.12141807598309,111.03787806300656,105.5184540658627,110.62044525146484,143444095,0.0,,0.0585885620178014,0.0260043654067065,99.80329483032229,98.59921966552734,2408688123904,35.4367,11.564671,,2.533816,1.86,5.45,0.809,202.99,125.3,0.0031460837211128,-0.0100107696336151,2023-01-02 00:00:00+05:30,0.6469688509701563,0.6490449497145018,0.0074976360907804,102.79352684020996,0.054492457279303,0.0036273936882476,0.0,0.0,1.0,110.62044525146484,0.0,0.0
2023-01-02,WIPRO.NS,Wipro Ltd.,IT,183.35561477645567,183.77551028328767,182.18923045853936,183.37893676757807,5559512,0.0,,0.0007638597492545,0.0110250855406752,183.883747253418,205.94669921875,2481693917184,18.756927,17.592703,,2.7671354,7.18,12.63,0.555,323.6,228.0,0.0031460837211128,0.0068746574127869,2023-01-02 00:00:00+05:30,0.4791294277067038,0.6408450809583918,0.0050636364547185,183.35210876464845,0.0499950684410773,0.000954363095854,0.0,0.0,1.0,183.37893676757807,0.0,0.0
2023-01-03,BAJFINANCE.NS,Bajaj Finance Ltd.,Financials,646.4678205564096,655.8226481196783,643.0213051383632,650.52978515625,7420810,0.0,,0.0080106272436228,0.0101017963815734,667.4692956542968,657.7151773071289,5780268908544,31.541723,22.487597,,5.595169,0.47,29.48,0.153,1102.5,778.44,0.0033021435349975,0.0036984711359793,2023-01-03 00:00:00+05:30,0.4663696927245708,0.6825527377133792,0.0028166838855598,645.5377471923828,0.0504440525239827,0.0018154892988732,0.0,0.0,1.0,650.52978515625,0.0,0.0
2023-01-03,BHARTIARTL.NS,Bharti Airtel Ltd.,Telecom,795.5238202464974,803.8192311116688,793.7076917960417,802.6411743164062,1717603,0.0,,0.0050399219597374,0.0114603885009189,812.9166979980469,732.421662902832,11992280596480,30.674664,28.740782,,9.685005,0.81,64.18,0.061,2174.5,1559.5,0.0033021435349975,0.0019405272005798,2023-01-03 00:00:00+05:30,0.4561275954549412,0.6166749118089666,0.00313113380871,807.0785064697266,0.0496610397677057,0.0014964156526838,0.0,0.0,1.0,802.6411743164062,0.0,0.0
2023-01-03,BPCL.NS,Bharat Petroleum Corporation Ltd.,Energy,144.55444748242306,146.35136245559733,143.5802150400411,145.85342407226562,5264652,0.0,,0.0089862067094603,0.0127269705684354,139.8664306640625,141.77999473571776,1581385383936,6.3292236,7.9754972,,1.6580391,4.8,57.59,0.981,388.15,234.01,0.0033021435349975,0.0074015499571546,2023-01-03 00:00:00+05:30,0.550756097874085,0.6297145987572332,0.0062486197762788,145.3901107788086,0.0501749958590876,0.0016937210374346,0.0,0.0,1.0,145.85342407226562,0.0,0.0
2023-01-03,HDFCBANK.NS,HDFC Bank Ltd.,Financials,780.5503292014555,790.5586422632767,780.5503292014555,788.8023681640625,8378030,0.0,,0.0065389754761355,0.0084669614317755,765.2256140136719,700.0268200683594,14299313471488,20.746819,16.417845,,2.5314577,1.18,44.79,0.463,1020.5,830.55,0.0033021435349975,-0.0088385084774513,2023-01-03 00:00:00+05:30,0.5575987461809996,0.6126682979008666,0.0019740084981077,784.7858154296875,0.0502892910761124,0.0027102358402479,0.0,0.0,1.0,788.8023681640625,0.0,0.0
2023-01-03,ICICIBANK.NS,ICICI Bank Ltd.,Financials,876.7927916486487,884.0628161348139,875.0850705742079,879.5739135742188,5846855,0.0,,-0.0012189048278389,0.0103876112823761,893.5616223144531,796.5382711791992,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.0033021435349975,0.0065381877901308,2023-01-03 00:00:00+05:30,0.4451370488367114,0.6316375238537042,0.0041846447009134,885.731478881836,0.0495749966114384,0.0019203343951553,0.0,0.0,1.0,879.5739135742188,0.0,0.0
2023-01-03,INFY.NS,Infosys Ltd.,IT,1393.8960033950495,1405.6352784494222,1389.5396484110163,1396.372314453125,4551130,0.0,,-0.0009514430423259,0.0122633436722724,1429.7482641601562,1401.4286767578126,6638977679360,23.14854,21.512964,,7.8130875,2.74,70.89,0.263,1924.0,1307.0,0.0033021435349975,-0.0091916089569766,2023-01-03 00:00:00+05:30,0.428687598569799,0.6230802808967586,0.0057508250442364,1407.7653259277345,0.0495074716152855,0.0016969977705943,0.0,0.0,1.0,1396.372314453125,0.0,0.0
2023-01-03,ITC.NS,ITC Ltd.,FMCG,287.16027645533177,288.7628385437867,286.0774701693648,286.81378173828125,6228015,0.0,,-0.0052576273382226,0.0111319010706544,296.27319091796875,261.84904998779297,4036291198976,19.800245,18.839676,,5.6809564,4.45,16.27,-0.109,471.5,316.45,0.0033021435349975,-0.003348336383492,2023-01-03 00:00:00+05:30,0.3933143286004148,0.6332569814811918,0.0035562048440805,291.7513916015625,0.048984854790794,0.0014280996461098,0.0,0.0,1.0,286.81378173828125,0.0,0.0
2023-01-03,KOTAKBANK.NS,Kotak Mahindra Bank Ltd.,Financials,363.3326107317144,366.17384831019496,363.0833772301627,365.4461059570313,8317240,0.0,,0.0042739099776785,0.007150387680602,376.8222924804688,364.5322137451172,4057761054720,21.59873,18.899355,,2.4141583,0.12,18.89,0.175,460.38,374.32,0.0033021435349975,0.0024326286891489,2023-01-03 00:00:00+05:30,0.3845502599793804,0.639755050339499,0.0038474602089341,368.2075912475586,0.0495425751311551,0.0020957149761109,0.0,0.0,1.0,365.4461059570313,0.0,0.0
2023-01-03,NTPC.NS,NTPC Ltd.,Power,152.1168160407377,153.20336196350675,151.03027011796863,151.754638671875,9629995,0.0,,-0.0023808503994381,0.0103552033582508,154.3949447631836,141.7612041091919,3452013379584,19.690266,13.160638,,1.7959752,3.12,18.08,0.224,371.45,292.8,0.0033021435349975,0.0030677336612684,2023-01-03 00:00:00+05:30,0.4532779273705579,0.6381976098902596,0.0036094469367113,152.44277725219726,0.0497192687772667,0.0018638681078072,0.0,0.0,1.0,151.754638671875,0.0,0.0
2023-01-03,ONGC.NS,Oil & Natural Gas Corporation Ltd.,Energy,128.31102753464063,129.08244438071875,126.85392426355556,128.18246459960938,14991139,0.0,,-0.0059820466420963,0.0138910770009058,118.70784622192384,117.22931926727296,3383591698432,9.242611,7.2009454,,0.91924167,6.79,29.1,0.162,277.77,205.0,0.0033021435349975,-0.0130317156875753,2023-01-03 00:00:00+05:30,0.6378712325516518,0.6422683589207857,0.0050836959980438,123.9204288482666,0.0520217867392404,0.0022060572492045,0.0,0.0,1.0,128.18246459960938,0.0,0.0
2023-01-03,POWERGRID.NS,Power Grid Corporation of India Ltd.,Power,141.2446103186407,141.86798421109657,140.6540378493605,141.47427368164062,2873110,0.0,,0.0025576327002418,0.0112737984540893,142.89385314941407,141.3179460144043,2385604771840,16.47399,13.818763,,2.40775,5.26,15.57,0.204,322.0,247.3,0.0033021435349975,-0.0120695758804761,2023-01-03 00:00:00+05:30,0.468000410600908,0.6387341436703277,0.0026224604457867,141.58909912109374,0.0499384162030018,0.0006833230182984,0.0,0.0,1.0,141.47427368164062,0.0,0.0
2023-01-03,RELIANCE.NS,Reliance Industries Ltd.,Energy,1170.9366586985077,1174.565828259546,1163.0621480210025,1167.28466796875,7658932,0.0,,-0.0073178469426822,0.0108340130041898,1182.9612377929689,1167.4748809814453,18883211689984,22.674683,21.09794,,2.1529963,0.39,61.54,0.307,1611.8,1114.85,0.0033021435349975,-0.006021956377643,2023-01-03 00:00:00+05:30,0.4327717301786169,0.6054237438020319,0.0037942747888479,1178.415234375,0.0494274378061301,0.0020419487656099,0.0,0.0,1.0,1167.28466796875,0.0,0.0
2023-01-03,SBIN.NS,State Bank of India,Financials,581.1747504525312,583.1608412370937,576.9187921497869,579.1886596679688,6818062,0.0,,0.000326680671383,0.0153479598104928,568.3549047851562,497.6420715332032,9942760161280,11.976317,12.026261,,1.7464513,1.48,89.94,0.259,1082.5,680.0,0.0033021435349975,-0.0027226684937898,2023-01-03 00:00:00+05:30,0.5369006960935325,0.6496988954848614,0.0045236515727494,573.5920989990234,0.0505638253461063,0.0014367279995565,0.0,0.0,1.0,579.1886596679688,0.0,0.0
2023-01-03,TATASTEEL.NS,Tata Steel Ltd.,Metals,111.13064662816396,111.77998812661356,109.22899254696055,109.87833404541016,74419090,0.0,,-0.0067086260986176,0.0253244578731345,100.1418814086914,98.6056734085083,2408688123904,35.4367,11.564671,,2.533816,1.86,5.45,0.809,202.99,125.3,0.0033021435349975,-0.0137600297656734,2023-01-03 00:00:00+05:30,0.6282086396039566,0.6538675582186634,0.0084125673919165,103.04862632751464,0.0539086178642524,0.0007353220282992,0.0,0.0,1.0,109.87833404541016,0.0,0.0
2023-01-03,WIPRO.NS,Wipro Ltd.,IT,183.3789328364186,185.57174100232933,182.74909670871764,185.24514770507807,5994422,0.0,,0.0101768009477845,0.011374281419341,184.0190478515625,205.51327590942384,2481693917184,18.756927,17.592703,,2.7671354,7.18,12.63,0.555,323.6,228.0,0.0033021435349975,-0.0094770181075838,2023-01-03 00:00:00+05:30,0.528041360930669,0.6457555983069626,0.0042957410012546,183.0185226440429,0.0507063932839677,0.0015282223176561,0.0,0.0,1.0,185.24514770507807,0.0,0.0
2023-01-04,BAJFINANCE.NS,Bajaj Finance Ltd.,Financials,649.4219425249626,653.6562206528525,644.9907086487498,647.05859375,6712530,0.0,,-0.0053359453870606,0.0098758433004273,666.2177172851563,657.5946560668946,5780268908544,31.541723,22.487597,,5.595169,0.47,29.48,0.153,1102.5,778.44,-0.0090344165230399,-0.0737973049129941,2023-01-04 00:00:00+05:30,0.4422513333736694,0.6841968974633538,0.0027541070181075,645.2708862304687,0.0501503645206562,0.0012820673009212,0.0,0.0,1.0,647.05859375,0.0,0.0
2023-01-04,BHARTIARTL.NS,Bharti Airtel Ltd.,Telecom,803.9665345044845,805.4390905625847,791.4498080106325,796.9473266601562,2970216,0.0,,-0.0070938893224601,0.0115349557861829,813.1071496582031,732.9269982910156,11992280596480,30.674664,28.740782,,9.685005,0.81,64.18,0.061,2174.5,1559.5,-0.0090344165230399,-0.0079160391894719,2023-01-04 00:00:00+05:30,0.4287787605154464,0.6205626942602205,0.0030899136629238,805.9888153076172,0.0493225413934786,0.0024509877430081,0.0,0.0,1.0,796.9473266601562,0.0,0.0
2023-01-04,BPCL.NS,Bharat Petroleum Corporation Ltd.,Energy,146.58949729787335,147.56372970316858,144.68433434807054,145.61526489257812,5848474,0.0,,-0.0016328665658853,0.0121418651943521,140.17428802490235,141.75003143310548,1581385383936,6.3292236,7.9754972,,1.6580391,4.8,57.59,0.981,388.15,234.01,-0.0090344165230399,0.0158637173904764,2023-01-04 00:00:00+05:30,0.5432209865363097,0.6333097778337237,0.0062418606016734,145.43232650756835,0.0500608507536664,0.0015745222083251,0.0,0.0,1.0,145.61526489257812,0.0,0.0
2023-01-04,HDFCBANK.NS,HDFC Bank Ltd.,Financials,786.709274515468,791.8818278494382,773.2365774595456,774.7041625976562,10351600,0.0,,-0.0178729250004913,0.0094523921665324,766.6594946289063,700.4563687133789,14299313471488,20.746819,16.417845,,2.5314577,1.18,44.79,0.463,1020.5,830.55,-0.0090344165230399,-0.0085548247086599,2023-01-04 00:00:00+05:30,0.4526364247516862,0.599804573823342,0.0019788537977912,784.7761932373047,0.0492268844829425,0.0017512230583176,0.0,0.0,1.0,774.7041625976562,0.0,0.0
2023-01-04,ICICIBANK.NS,ICICI Bank Ltd.,Financials,877.2807356586387,885.9657411818296,873.1821930571263,877.3782958984375,12454582,0.0,,-0.0024962287329091,0.0103911204597386,893.0307666015625,797.4912936401367,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.0090344165230399,-0.0243152057623687,2023-01-04 00:00:00+05:30,0.4344973936871623,0.6365811787392971,0.0041101742032429,884.606820678711,0.0495028272961836,0.003019136362994,0.0,0.0,1.0,877.3782958984375,0.0,0.0
2023-01-04,INFY.NS,Infosys Ltd.,IT,1394.9506886748184,1394.9506886748184,1367.528558728868,1370.9219970703125,7059590,0.0,,-0.0182260254800166,0.0127376350059774,1429.6264453125,1399.8026611328123,6638977679360,23.14854,21.512964,,7.8130875,2.74,70.89,0.263,1924.0,1307.0,-0.0090344165230399,-0.0152384836911197,2023-01-04 00:00:00+05:30,0.3630747279258969,0.6105496689679883,0.005243984401762,1402.6890258789062,0.0486461588675359,0.0021985489242721,0.0,0.0,1.0,1370.9219970703125,0.0,0.0
2023-01-04,ITC.NS,ITC Ltd.,FMCG,287.46352444288647,288.02657502028745,282.3959868847913,283.2622375488281,6947412,0.0,,-0.012382752906532,0.0111957964960524,295.91456604003906,262.23961547851565,4036291198976,19.800245,18.839676,,5.6809564,4.45,16.27,-0.109,471.5,316.45,-0.0090344165230399,0.0175983011742978,2023-01-04 00:00:00+05:30,0.3472630495707243,0.6291916452323,0.0038667579958058,291.1840026855469,0.0483764117659276,0.0015810634561875,0.0,0.0,1.0,283.2622375488281,0.0,0.0
2023-01-04,KOTAKBANK.NS,Kotak Mahindra Bank Ltd.,Financials,365.8548485449038,365.8548485449038,361.6776926707095,363.0335083007813,8320520,0.0,,-0.006601787833891,0.0068548797065828,376.5230133056641,364.5933352661133,4057761054720,21.59873,18.899355,,2.4141583,0.12,18.89,0.175,460.38,374.32,-0.0090344165230399,-0.0023735816915472,2023-01-04 00:00:00+05:30,0.3484004058597775,0.6413370350222054,0.0033243099048546,367.3033721923828,0.0492984545645886,0.0014179049918274,0.0,0.0,1.0,363.0335083007813,0.0,0.0
2023-01-04,NTPC.NS,NTPC Ltd.,Power,151.98098830876998,152.56952993039758,149.1287899936571,150.8491668701172,11995082,0.0,,-0.0059666828617715,0.0096125982972614,154.38860656738282,141.92576389312745,3452013379584,19.690266,13.160638,,1.7959752,3.12,18.08,0.224,371.45,292.8,-0.0090344165230399,0.0176815558629947,2023-01-04 00:00:00+05:30,0.4264964539722927,0.6385758849314668,0.0034424774968166,152.20509414672853,0.0494592062044362,0.0017654403799776,0.0,0.0,1.0,150.8491668701172,0.0,0.0
2023-01-04,ONGC.NS,Oil & Natural Gas Corporation Ltd.,Energy,127.53963502758523,127.5824937025897,124.28257190671742,125.35397338867188,13535874,0.0,,-0.0220661322106153,0.0145759766875314,119.04681732177734,117.18914066314696,3383591698432,9.242611,7.2009454,,0.91924167,6.79,29.1,0.162,277.77,205.0,-0.0090344165230399,-0.0004170822444714,2023-01-04 00:00:00+05:30,0.5451786777999508,0.6397560260897884,0.0048406484133878,124.16042366027833,0.0505552990721126,0.0012797571605018,0.0,0.0,1.0,125.35397338867188,0.0,0.0
2023-01-04,POWERGRID.NS,Power Grid Corporation of India Ltd.,Power,141.3430192661245,141.3430192661245,138.12769263452267,138.4886016845703,9954542,0.0,,-0.0211039924035161,0.0119201275166968,142.8585775756836,141.3460922241211,2385604771840,16.47399,13.818763,,2.40775,5.26,15.57,0.204,322.0,247.3,-0.0090344165230399,-0.0127873401992492,2023-01-04 00:00:00+05:30,0.3884427076810483,0.6361207474017366,0.002488873991669,141.26100463867186,0.0488249477981123,0.0049107172135235,0.0,0.0,1.0,138.4886016845703,0.0,0.0
2023-01-04,RELIANCE.NS,Reliance Industries Ltd.,Energy,1167.26185070999,1169.1107276232435,1147.6325061253483,1149.7095947265625,9264891,0.0,,-0.015056372900683,0.0108520454878294,1183.3145678710937,1167.7556634521484,18883211689984,22.674683,21.09794,,2.1529963,0.39,61.54,0.307,1611.8,1114.85,-0.0090344165230399,-0.003913064662785,2023-01-04 00:00:00+05:30,0.3734315623035355,0.5943754733697039,0.0036922759886517,1175.403497314453,0.0486927680578781,0.0017145414812504,0.0,0.0,1.0,1149.7095947265625,0.0,0.0
2023-01-04,SBIN.NS,State Bank of India,Financials,578.6684150433266,581.6003319342061,571.2441556469066,572.3790893554688,7011191,0.0,,-0.0117570850168298,0.0155719212930222,569.0112683105468,498.2096351623535,9942760161280,11.976317,12.026261,,1.7464513,1.48,89.94,0.259,1082.5,680.0,-0.0090344165230399,-0.0022915295754128,2023-01-04 00:00:00+05:30,0.4867375294290034,0.6437675047543856,0.0045255748173821,573.5046112060547,0.0498702677372889,0.0014574939087516,0.0,0.0,1.0,572.3790893554688,0.0,0.0
2023-01-04,TATASTEEL.NS,Tata Steel Ltd.,Metals,110.1566224067309,110.4349156521486,107.00266296025887,107.37371826171876,55634568,0.0,,-0.0227944462887134,0.0256507439328993,100.4118231201172,98.58574184417724,2408688123904,35.4367,11.564671,,2.533816,1.86,5.45,0.809,202.99,125.3,-0.0090344165230399,0.0047851968401395,2023-01-04 00:00:00+05:30,0.5678100089582939,0.6527833116111054,0.0087376079124239,103.25966339111328,0.0523442265975662,0.0010595861212399,0.0,0.0,1.0,107.37371826171876,0.0,0.0
2023-01-04,WIPRO.NS,Wipro Ltd.,IT,185.45510766118835,185.45510766118835,181.3027823121156,181.8159942626953,8926522,0.0,,-0.0185114346306238,0.0117582157796763,184.065703125,205.03829933166503,2481693917184,18.756927,17.592703,,2.7671354,7.18,12.63,0.555,323.6,228.0,-0.0090344165230399,-0.0093113686218605,2023-01-04 00:00:00+05:30,0.4381514966647234,0.6443596487584046,0.0037535117390396,182.63128356933595,0.0497222248260109,0.0021106239520975,0.0,0.0,1.0,181.8159942626953,0.0,0.0
2023-01-05,BAJFINANCE.NS,Bajaj Finance Ltd.,Financials,639.0823864790428,639.0823864790428,593.2978988999616,600.6832885742188,51023000,0.0,,-0.0716709516320851,0.0187610722834654,664.242666015625,657.1668078613282,5780268908544,31.541723,22.487597,,5.595169,0.47,29.48,0.153,1102.5,778.44,0.002126353280909,-0.0116509495304403,2023-01-05 00:00:00+05:30,0.2450735243195728,0.6257757258849737,0.0047613412111396,642.8982055664062,0.046100483610882,0.0107734709942926,0.0,0.0,1.0,600.6832885742188,0.0,0.0
2023-01-05,BHARTIARTL.NS,Bharti Airtel Ltd.,Telecom,809.9057770219532,809.9057770219532,789.044567613812,792.333251953125,5297349,0.0,,-0.0057896859085629,0.011578885719965,813.2013928222656,733.3559973144531,11992280596480,30.674664,28.740782,,9.685005,0.81,64.18,0.061,2174.5,1559.5,0.002126353280909,-0.0057891056688717,2023-01-05 00:00:00+05:30,0.4072347947266476,0.6188370667762039,0.0031161558112559,804.7371429443359,0.0490742416885383,0.0025278217658447,0.0,0.0,1.0,792.333251953125,0.0,0.0
2023-01-05,BPCL.NS,Bharat Petroleum Corporation Ltd.,Energy,145.91838270655745,148.49469178173334,145.31219622236145,148.23489379882812,7428290,0.0,,0.0179900706713855,0.0127479637539559,140.5185174560547,141.716358795166,1581385383936,6.3292236,7.9754972,,1.6580391,4.8,57.59,0.981,388.15,234.01,0.002126353280909,0.0148278754229575,2023-01-05 00:00:00+05:30,0.6027182656293075,0.6390147254468613,0.0063320817264152,145.5752151489258,0.0510676254103479,0.001800205908842,0.0,0.0,1.0,148.23489379882812,0.0,0.0
2023-01-05,HDFCBANK.NS,HDFC Bank Ltd.,Financials,777.0858888332178,778.5534739134582,764.7680066150712,769.7239990234375,10941436,0.0,,-0.0064284714277509,0.0094613346871818,768.0914477539062,700.785151977539,14299313471488,20.746819,16.417845,,2.5314577,1.18,44.79,0.463,1020.5,830.55,0.002126353280909,0.0046507387130333,2023-01-05 00:00:00+05:30,0.4216947459569041,0.5864251620078995,0.0022093411880596,784.2998352050781,0.0488865880388456,0.0014981066734675,0.0,0.0,1.0,769.7239990234375,0.0,0.0
2023-01-05,ICICIBANK.NS,ICICI Bank Ltd.,Financials,879.1348111478047,881.184052562088,850.9329942792257,857.9102783203125,16547196,0.0,,-0.0221888524814597,0.0109997888669601,892.1349450683593,798.2882901000977,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.002126353280909,-0.0023303505804185,2023-01-05 00:00:00+05:30,0.3521338378663521,0.6161816053213286,0.0041056799043198,882.0330444335938,0.0483679081569818,0.0018830903201896,0.0,0.0,1.0,857.9102783203125,0.0,0.0
